timestamp,batteryLevel,timeRemaining,isCharging,batteryHealth
2026-06-15 20:06:54,79,0.0000,1,100
2026-06-15 20:06:56,79,0.0000,1,100
2026-06-15 20:06:58,79,0.0000,1,100
2026-06-15 20:07:00,79,0.0000,1,100
2026-06-15 20:07:02,79,0.0000,1,100
2026-06-15 20:07:04,79,0.0000,1,100
2026-06-15 20:07:06,79,0.0000,1,100
2026-06-15 20:07:08,79,0.0000,1,100
2026-06-15 20:07:10,79,0.0000,1,100
2026-06-15 20:07:12,79,0.0000,1,100
2026-06-15 20:07:14,79,0.0000,1,100
2026-06-15 20:07:16,79,0.0000,1,100
2026-06-15 20:07:18,79,0.0000,1,100
2026-06-15 20:07:20,79,0.0000,1,100
2026-06-15 20:07:22,79,0.0000,1,100
2026-06-15 20:07:24,79,0.0000,1,100
2026-06-15 20:07:26,79,0.0000,1,100
2026-06-15 20:07:28,80,0.0000,1,100
2026-06-15 20:07:30,80,0.0000,1,100
2026-06-15 20:07:32,80,0.0000,1,100
2026-06-15 20:07:34,80,0.0000,1,100
2026-06-15 20:07:36,80,0.0000,1,100
2026-06-15 20:07:38,80,0.0000,1,100
2026-06-15 20:07:40,80,0.0000,1,100
2026-06-15 20:07:42,80,0.0000,1,100
2026-06-15 20:07:44,80,0.0000,1,100
2026-06-15 20:07:46,80,0.0000,1,100
2026-06-15 20:07:48,80,0.0000,1,100
2026-06-15 20:07:50,80,0.0000,1,100
2026-06-15 20:07:52,80,0.0000,1,100
2026-06-15 20:07:54,80,0.0000,1,100
2026-06-15 20:07:56,80,0.0000,1,100
2026-06-15 20:07:58,80,0.0000,1,100
2026-06-15 20:08:00,80,0.0000,1,100
2026-06-15 20:09:10,80,0.0000,0,100
2026-06-15 20:09:12,80,0.0000,0,100
2026-06-15 20:09:14,80,0.0000,0,100
2026-06-15 20:09:16,80,0.0000,0,100
2026-06-15 20:09:18,80,0.0000,0,100
2026-06-15 20:09:20,80,0.0000,0,100
2026-06-15 20:09:22,80,0.0000,0,100
2026-06-15 20:09:24,80,0.0000,0,100
2026-06-15 20:09:26,80,0.0000,0,100
2026-06-15 20:09:28,80,0.0000,0,100
2026-06-15 20:09:30,80,0.0000,0,100
2026-06-15 20:09:32,80,0.0000,0,100
2026-06-15 20:09:34,80,0.0000,0,100
2026-06-15 20:09:36,80,0.0000,0,100
2026-06-15 20:09:38,80,0.0000,0,100
2026-06-15 20:09:40,80,0.0000,0,100
2026-06-15 20:09:42,80,0.0000,0,100
2026-06-15 20:09:44,80,0.0000,0,100
2026-06-15 20:09:46,80,0.0000,0,100
2026-06-15 20:09:48,80,0.0000,0,100
2026-06-15 20:09:50,80,0.0000,0,100
2026-06-15 20:09:52,80,0.0000,0,100
2026-06-15 20:09:54,80,0.0000,0,100
2026-06-15 20:09:56,80,0.0000,0,100
2026-06-15 20:09:58,80,0.0000,0,100
2026-06-15 20:10:00,80,0.0000,0,100
2026-06-15 20:10:05,80,0.0000,0,100
2026-06-15 20:10:07,80,0.0000,0,100
2026-06-15 20:10:09,80,-1.0000,0,100
2026-06-15 20:10:11,80,-1.0000,0,100
2026-06-15 20:10:13,80,-1.0000,0,100
2026-06-15 20:10:15,80,-1.0000,0,100
2026-06-15 20:10:17,80,0.0000,0,100
2026-06-15 20:10:19,80,0.0000,0,100
2026-06-15 20:10:21,80,0.0000,0,100
2026-06-15 20:10:23,80,0.0000,0,100
2026-06-15 20:10:25,80,0.0000,0,100
2026-06-15 20:10:27,80,0.0000,0,100
2026-06-15 20:10:29,80,0.0000,0,100
2026-06-15 20:10:31,80,0.0000,0,100
2026-06-15 20:10:33,80,0.0000,0,100
2026-06-15 20:15:25,80,0.0000,0,100
2026-06-15 20:15:27,80,0.0000,0,100
2026-06-15 20:15:29,80,0.0000,0,100
2026-06-15 20:15:31,80,0.0000,0,100
2026-06-15 20:15:33,80,0.0000,0,100
2026-06-15 20:15:35,80,0.0000,0,100
2026-06-15 20:15:37,80,0.0000,0,100
2026-06-15 20:15:39,80,0.0000,0,100
2026-06-15 20:15:41,80,0.0000,0,100
2026-06-15 20:15:43,80,0.0000,0,100
2026-06-15 20:15:45,80,0.0000,0,100
2026-06-15 20:15:47,80,0.0000,0,100
2026-06-15 20:15:49,80,0.0000,0,100
2026-06-15 20:15:51,80,0.0000,0,100
2026-06-15 20:15:53,80,0.0000,0,100
2026-06-15 20:15:55,80,0.0000,0,100
2026-06-15 20:15:57,80,0.0000,0,100
2026-06-15 20:15:59,80,0.0000,0,100
2026-06-15 20:16:01,80,0.0000,0,100
2026-06-15 20:16:03,80,0.0000,0,100
2026-06-15 20:16:05,80,0.0000,0,100
2026-06-15 20:16:07,80,0.0000,0,100
2026-06-15 20:16:09,80,0.0000,0,100
2026-06-15 20:16:11,80,0.0000,0,100
